 &plot nbnd=  20, nks=   961 /
   17.984   17.984   18.737   20.446   22.252   22.252   22.470   26.320   26.320   28.943
            0.326564  0.326564  0.326564
  -51.363  -23.298  -23.280  -23.280    1.983    5.695    5.695    7.172   17.450   17.450
   17.954   17.954   18.697   20.413   22.274   22.274   22.509   26.415   26.415   28.998
            0.324760  0.324760  0.324760
  -51.363  -23.298  -23.280  -23.280    1.944    5.724    5.724    7.202   17.413   17.413
   17.925   17.925   18.656   20.380   22.297   22.297   22.547   26.510   26.510   29.053
            0.322955  0.322955  0.322955
  -51.363  -23.298  -23.280  -23.280    1.906    5.753    5.753    7.231   17.377   17.377
   17.896   17.896   18.616   20.346   22.320   22.320   22.586   26.604   26.604   29.108
            0.321151  0.321151  0.321151
  -51.363  -23.298  -23.280  -23.280    1.868    5.782    5.782    7.261   17.341   17.341
   17.867   17.867   18.576   20.312   22.344   22.344   22.624   26.699   26.699   29.164
            0.319347  0.319347  0.319347
  -51.363  -23.298  -23.280  -23.280    1.830    5.812    5.812    7.291   17.305   17.305
   17.838   17.838   18.537   20.278   22.367   22.367   22.662   26.794   26.794   29.221
            0.317543  0.317543  0.317543
  -51.363  -23.298  -23.279  -23.279    1.792    5.842    5.842    7.321   17.269   17.269
   17.810   17.810   18.497   20.244   22.391   22.391   22.700   26.888   26.888   29.277
            0.315738  0.315738  0.315738
  -51.363  -23.298  -23.279  -23.279    1.754    5.872    5.872    7.351   17.234   17.234
   17.781   17.781   18.458   20.210   22.415   22.415   22.738   26.982   26.982   29.334
            0.313934  0.313934  0.313934
  -51.363  -23.298  -23.279  -23.279    1.717    5.902    5.902    7.381   17.198   17.198
   17.753   17.753   18.419   20.176   22.439   22.439   22.776   27.075   27.075   29.390
            0.312130  0.312130  0.312130
  -51.363  -23.298  -23.279  -23.279    1.679    5.932    5.932    7.412   17.162   17.162
   17.725   17.725   18.381   20.142   22.464   22.464   22.814   27.168   27.168   29.447
            0.310326  0.310326  0.310326
  -51.363  -23.298  -23.279  -23.279    1.642    5.963    5.963    7.443   17.127   17.127
   17.697   17.697   18.342   20.107   22.489   22.489   22.852   27.260   27.260   29.504
            0.308522  0.308522  0.308522
  -51.363  -23.298  -23.279  -23.279    1.605    5.994    5.994    7.474   17.092   17.092
   17.669   17.669   18.304   20.073   22.514   22.514   22.889   27.351   27.351   29.561
